,uniware_sku_id,style_id,pd_size,fit,sub_category,sub_brand,store_category,warehouse,opening_total_inventory,weekly_opening_inventory,current_total_inventory,intransit_inventory,unbroken_days,L45_sold_qty,L30_sold_qty,L15_sold_qty,L7_sold_qty,l30_ros,unbroken_l30_ros,broken_flag,style_ros,sales_size_ratio,cap_ros,final_unbroken_l30_ros,inventory,expected_demand_in_16_days,inventory_need_to_inward,available_inventory_to_inward,replen_flag,possible_inward,store_capacity,total_styles,sales_cover,po_qty,updated_at,store_name,style_broken_flag,Remark,pred
1457,1442743,691877,2xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,0,1,0,0,17,1,1,1,1,0.03333333333333333,0.05882352941176471,1,1.203267973856209,0.07283464566929135,0.2727272727272727,0.05882352941176471,5,1,1,1,Replen,1,1584,66,0.1214148665275089,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1458,1425112,682757,m,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_001,0,0,6,1,6,3,3,2,0,0.1,0.5,0,1.069318181818182,0.2913907284768212,0.5,0.5,158,4,5,5,Replen,5,0,0,0.07091671744770871,5,2025-12-03,bk_ebo_001,1,NON EOSS,5.0
1459,1425101,682757,s,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_001,0,1,0,3,15,3,3,1,1,0.1,0.2,1,1.069318181818182,0.271523178807947,0.3,0.2,64,2,3,3,Replen,3,0,0,0.09928340442679219,3,2025-12-03,bk_ebo_001,1,NON EOSS,3.0
1460,1425122,682757,l,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_001,0,1,0,3,16,3,3,1,1,0.1,0.1875,1,1.069318181818182,0.1986754966887417,0.1875,0.1875,43,2,3,3,Replen,3,0,0,0.1258771734696829,3,2025-12-03,bk_ebo_001,1,NON EOSS,3.0
1461,1425126,682757,xl,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_001,0,0,0,0,11,2,2,2,0,0.06666666666666667,0.1818181818181818,1,1.069318181818182,0.1589403973509934,0.25,0.1818181818181818,16,2,2,2,Replen,2,0,0,0.1516650707233952,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1462,1420940,680226,xl,oversized fit,sweaters,bewakoof,female-sweaters,bk_ebo_001,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.055555555555556,0.1978021978021978,0.08,0.2087912087912088,1,2,2,1,Replen,1,0,0,0.06121376633589984,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1463,1428044,684283,2xl,regular fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,0,0,0,0,1,1,1,1,1,0.03333333333333333,1.0,1,1.0,0.07283464566929135,0.2727272727272727,0.2727272727272727,22,2,2,2,Replen,2,1584,66,0.1772597203061513,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1464,1446104,694316,xs,boyfriend fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_001,0,0,1,0,1,1,1,1,1,0.03333333333333333,1.0,0,1.0,0.08960573476702509,0.1875,0.1875,81,2,3,3,Replen,3,1128,47,0.01510233512768114,3,2025-12-03,bk_ebo_001,0,NON EOSS,3.0
1465,1424958,682727,l,oversized fit,hoodies,bewakoof heavy duty,male-hoodies,bk_ebo_001,0,0,1,0,1,1,1,1,1,0.03333333333333333,1.0,0,1.0,0.1986754966887417,0.1875,0.1875,13,2,3,3,Replen,3,0,0,0.178258839766286,3,2025-12-03,bk_ebo_001,0,NON EOSS,3.0
1466,1431388,685041,m,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_001,0,5,1,5,25,12,9,5,4,0.3,0.36,0,0.8695238095238095,0.2775590551181102,0.5,0.36,38,3,4,4,Replen,4,1584,66,0.192532040526152,4,2025-12-03,bk_ebo_001,1,NON EOSS,4.0
1467,1431391,685041,2xl,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_001,0,3,2,0,30,4,3,1,1,0.1,0.1,0,0.8695238095238095,0.07283464566929135,0.2727272727272727,0.1,6,1,1,1,Replen,1,1584,66,0.2099053148504915,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1468,1436408,687470,l,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_001,4,2,1,0,30,3,2,2,1,0.06666666666666667,0.06666666666666667,0,0.7460191981931112,0.2307692307692308,0.2857142857142857,0.06666666666666667,3,1,2,2,Replen,2,1584,66,0.2457960818145845,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1469,1437088,687601,m,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,4,2,0,2,29,6,5,3,2,0.1666666666666667,0.1724137931034483,1,0.5796107628004179,0.2526881720430108,0.25,0.1724137931034483,64,2,3,3,Replen,3,1128,47,0.1768247062914299,3,2025-12-03,bk_ebo_001,1,NON EOSS,3.0
1470,1437093,687601,l,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,2,1,0,2,22,4,3,2,1,0.1,0.1363636363636364,1,0.5796107628004179,0.2096774193548387,0.4285714285714285,0.1363636363636364,2,1,2,2,Replen,2,1128,47,0.1878082227479253,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1471,1420963,680235,l,oversized fit,sweaters,bewakoof,female-sweaters,bk_ebo_001,2,0,0,0,5,2,0,0,0,0.0,0.0,1,0.5555555555555556,0.1208791208791209,0.1666666666666667,0.06715506715506715,3,1,2,2,Replen,2,0,0,0.2572854470133414,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1472,1350156,641008,xl,oversized fit,hoodies,bewakoof,female-hoodies,bk_ebo_001,0,0,0,0,10,1,1,1,0,0.03333333333333333,0.1,1,0.5491452991452992,0.1509433962264151,0.125,0.1,1,1,1,1,Replen,1,0,0,0.1305315849453279,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1473,1421094,680263,xl,oversized fit,sweaters,bewakoof,female-sweaters,bk_ebo_001,0,1,0,0,26,2,2,2,1,0.06666666666666667,0.07692307692307693,1,0.5048541114058356,0.1978021978021978,0.08,0.07692307692307693,3,1,1,1,Replen,1,0,0,0.3556391446787712,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1474,1421098,680263,2xl,oversized fit,sweaters,bewakoof,female-sweaters,bk_ebo_001,0,2,0,0,28,2,2,2,2,0.06666666666666667,0.07142857142857142,1,0.5048541114058356,0.04395604395604396,0.07142857142857142,0.07142857142857142,11,1,1,1,Replen,1,0,0,0.3765806963200001,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1475,1207779,584744,2xl,relaxed fit,trackpants,bewakoof,female-joggers,bk_ebo_001,0,0,0,1,9,1,1,1,0,0.03333333333333333,0.1111111111111111,1,0.5047008547008547,0.05,0.1428571428571428,0.1111111111111111,146,1,1,1,Replen,1,84,7,0.3143545925798977,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1476,1207770,584744,l,relaxed fit,trackpants,bewakoof,female-joggers,bk_ebo_001,0,1,0,0,13,1,1,1,1,0.03333333333333333,0.07692307692307693,1,0.5047008547008547,0.15,0.1428571428571428,0.07692307692307693,111,1,2,2,Replen,2,84,7,0.3437032652767814,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1477,1207767,584744,m,relaxed fit,trackpants,bewakoof,female-joggers,bk_ebo_001,0,1,0,0,15,1,1,1,1,0.03333333333333333,0.06666666666666667,1,0.5047008547008547,0.325,0.125,0.06666666666666667,145,1,2,2,Replen,2,84,7,0.3691387816140806,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1478,1422774,681708,s,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,1,0,0,0,2,1,1,0,0,0.03333333333333333,0.5,0,0.5,0.3011811023622047,0.7142857142857143,0.5,4,4,5,4,Replen,4,1584,66,0.4360982389517382,4,2025-12-03,bk_ebo_001,0,NON EOSS,4.0
1479,1420982,680238,xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,1,0,0,0,3,1,1,0,0,0.03333333333333333,0.3333333333333333,1,0.487037037037037,0.1161417322834646,0.3333333333333333,0.3333333333333333,5,3,3,3,Replen,2,1584,66,0.5100763962236825,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1480,1420972,680238,s,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,3,1,0,0,24,3,2,2,1,0.06666666666666667,0.08333333333333333,1,0.487037037037037,0.3011811023622047,0.7142857142857143,0.08333333333333333,3,1,2,2,Replen,2,1584,66,0.5136116555338679,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1481,1420984,680238,2xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,1,1,0,0,27,1,1,1,1,0.03333333333333333,0.03703703703703703,1,0.487037037037037,0.07283464566929135,0.2727272727272727,0.03703703703703703,8,1,1,1,Replen,1,1584,66,0.5151828818939502,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1482,1427952,684266,xl,oversized fit,shirts,bewakoof,male-shirts,bk_ebo_001,0,1,1,0,29,2,2,1,0,0.06666666666666667,0.06896551724137931,0,0.435632183908046,0.1372549019607843,0.09090909090909091,0.06896551724137931,3,1,1,1,Replen,1,372,31,0.141007163389298,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1483,1425143,682762,s,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_001,0,1,0,0,15,3,3,2,1,0.1,0.2,1,0.4289272030651341,0.271523178807947,0.3,0.2,1,2,3,1,Replen,1,0,0,0.5021018569843697,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1484,1425144,682762,m,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_001,0,3,1,0,18,2,2,2,2,0.06666666666666667,0.1111111111111111,0,0.4289272030651341,0.2913907284768212,0.5,0.1111111111111111,14,1,2,2,Replen,2,0,0,0.5178611275283049,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1485,1243703,596778,m,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_001,5,2,1,0,29,5,4,3,2,0.1333333333333333,0.1379310344827586,0,0.4286578515253651,0.2913907284768212,0.5,0.1379310344827586,25,1,2,2,Replen,2,0,0,0.5541346209354663,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1486,1243712,596778,2xl,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_001,1,0,0,0,19,1,1,1,0,0.03333333333333333,0.05263157894736842,1,0.4286578515253651,0.05298013245033113,0.09090909090909091,0.05263157894736842,58,1,1,1,Replen,1,0,0,0.5953694040128308,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1487,1425218,682772,m,oversized fit,hoodies,bewakoof,female-hoodies,bk_ebo_001,0,2,1,0,18,2,2,1,1,0.06666666666666667,0.1111111111111111,0,0.4162581699346405,0.2767295597484277,0.25,0.1111111111111111,3,1,2,2,Replen,2,0,0,0.360044699802064,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1488,1436808,687552,l,boyfriend fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_001,0,1,0,2,16,2,2,2,1,0.06666666666666667,0.125,1,0.4138888888888889,0.2096774193548387,0.4285714285714285,0.125,18,1,2,2,Replen,2,1128,47,0.3281991932845078,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1489,1436812,687552,xl,boyfriend fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_001,0,0,0,0,9,1,1,1,0,0.03333333333333333,0.1111111111111111,1,0.4138888888888889,0.1057347670250896,0.3333333333333333,0.1111111111111111,17,1,1,1,Replen,1,1128,47,0.3460982571395373,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1490,1436816,687552,2xl,boyfriend fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_001,0,1,0,0,15,1,1,1,1,0.03333333333333333,0.06666666666666667,1,0.4138888888888889,0.06630824372759857,0.2,0.06666666666666667,22,1,1,1,Replen,1,1128,47,0.3514679762960461,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1491,1437099,687604,xs,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,5,2,0,0,28,7,4,3,2,0.1333333333333333,0.1428571428571428,1,0.4121553884711779,0.08960573476702509,0.1875,0.1428571428571428,1,1,2,1,Replen,1,1128,47,0.362974517345708,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1492,1437110,687604,xl,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,1,0,0,1,19,1,1,1,0,0.03333333333333333,0.05263157894736842,1,0.4121553884711779,0.1057347670250896,0.3333333333333333,0.05263157894736842,80,1,1,1,Replen,1,1128,47,0.3846653565700266,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1493,1420884,680223,s,oversized fit,sweaters,bewakoof,female-sweaters,bk_ebo_001,0,0,0,0,18,0,0,0,0,0.0,0.0,1,0.4047619047619048,0.2527472527472527,0.1111111111111111,0.1023024594453166,1,1,2,1,Replen,1,0,0,0.5564672758981566,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1494,1420896,680223,xl,oversized fit,sweaters,bewakoof,female-sweaters,bk_ebo_001,1,0,0,0,14,1,1,0,0,0.03333333333333333,0.07142857142857142,1,0.4047619047619048,0.1978021978021978,0.08,0.07142857142857142,1,1,1,1,Replen,1,0,0,0.5774088275393855,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1495,1397064,664131,m,oversized fit,joggers,bewakoof,male-joggers,bk_ebo_001,4,1,0,2,26,3,3,2,1,0.1,0.1153846153846154,1,0.3939560439560439,0.2549019607843138,0.1153846153846154,0.1153846153846154,69,1,2,2,Replen,2,144,12,0.2308680474406792,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1496,1397071,664131,xl,oversized fit,joggers,bewakoof,male-joggers,bk_ebo_001,2,1,0,1,28,3,3,2,1,0.1,0.1071428571428571,1,0.3939560439560439,0.1568627450980392,0.1428571428571428,0.1071428571428571,18,1,1,1,Replen,1,144,12,0.2590638319402194,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1497,1397140,664145,30,straight fit,pants,bewakoof,male-cargo_pants/pants,bk_ebo_001,0,2,2,2,17,3,3,2,2,0.1,0.1764705882352941,0,0.3885918003565063,0.2666666666666667,0.1764705882352941,0.1764705882352941,198,2,1,1,Replen,1,120,10,0.2671900641625055,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1498,1397160,664145,34,straight fit,pants,bewakoof,male-cargo_pants/pants,bk_ebo_001,0,2,0,0,13,0,0,0,0,0.0,0.0,1,0.3885918003565063,0.1333333333333333,0.03333333333333333,0.05181224004753417,57,1,1,1,Replen,1,120,10,0.3816956429417052,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1499,1350165,641009,2xl,oversized fit,hoodies,bewakoof,female-hoodies,bk_ebo_001,0,0,0,0,8,1,1,1,0,0.03333333333333333,0.125,1,0.378968253968254,0.05031446540880503,0.125,0.125,1,1,1,1,Replen,1,0,0,0.4599413209336925,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1500,1350142,641009,xs,oversized fit,hoodies,bewakoof,female-hoodies,bk_ebo_001,0,2,1,0,18,1,1,1,1,0.03333333333333333,0.05555555555555555,0,0.378968253968254,0.05031446540880503,0.1379310344827586,0.05555555555555555,1,1,2,1,Replen,1,0,0,0.5013799193290347,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1501,1436421,687473,s,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,4,4,2,0,30,5,4,3,2,0.1333333333333333,0.1333333333333333,0,0.3769230769230769,0.2741935483870968,0.3333333333333333,0.1333333333333333,149,1,2,2,Replen,2,1128,47,0.43537295539087,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1502,1439731,687473,2xl,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,0,0,0,1,13,1,1,0,0,0.03333333333333333,0.07692307692307693,1,0.3769230769230769,0.06630824372759857,0.2,0.07692307692307693,5,1,1,1,Replen,1,1128,47,0.4415687851868417,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1503,1430369,684834,s,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,3,0,0,2,23,5,3,2,0,0.1,0.1304347826086956,1,0.363768115942029,0.3011811023622047,0.7142857142857143,0.1304347826086956,60,1,2,2,Replen,2,1584,66,0.5386283117539621,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1504,1430374,684834,m,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,4,2,1,0,30,3,3,2,1,0.1,0.1,0,0.363768115942029,0.2775590551181102,0.5,0.1,125,1,2,2,Replen,2,1584,66,0.5428706229261846,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1505,1437092,687602,m,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,0,2,1,0,18,2,2,2,1,0.06666666666666667,0.1111111111111111,0,0.3444444444444444,0.2526881720430108,0.25,0.1111111111111111,91,1,2,2,Replen,2,1128,47,0.5387633139182175,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1506,1422734,681697,xl,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_001,2,0,0,1,18,2,2,1,0,0.06666666666666667,0.1111111111111111,1,0.3444444444444444,0.1161417322834646,0.3333333333333333,0.1111111111111111,33,1,1,1,Replen,1,1584,66,0.5689426963940103,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1507,1422718,681697,m,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_001,2,3,1,0,30,3,3,3,2,0.1,0.1,0,0.3444444444444444,0.2775590551181102,0.5,0.1,60,1,2,2,Replen,2,1584,66,0.5731850075662327,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1508,1437097,687602,xl,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,0,1,0,0,15,1,1,1,1,0.03333333333333333,0.06666666666666667,1,0.3444444444444444,0.1057347670250896,0.3333333333333333,0.06666666666666667,5,1,1,1,Replen,1,1128,47,0.5441330330747264,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1509,1085580,537232,l,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,0,3,2,2,25,4,4,3,1,0.1333333333333333,0.16,0,0.3333333333333333,0.2303149606299213,0.2857142857142857,0.16,2,2,2,2,Replen,2,1584,66,0.5856291203380852,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1510,1327310,630667,s,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,2,0,0,4,21,4,4,1,0,0.1333333333333333,0.1904761904761905,1,0.3261904761904762,0.3011811023622047,0.7142857142857143,0.1904761904761905,1,2,2,1,Replen,1,1584,66,0.6010630524122659,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1511,1327314,630667,2xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,2,1,0,0,28,2,1,1,1,0.03333333333333333,0.03571428571428571,1,0.3261904761904762,0.07283464566929135,0.2727272727272727,0.03571428571428571,194,1,1,1,Replen,1,1584,66,0.6025781635452024,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1512,1424922,682721,xl,oversized fit,jackets,bewakoof air,female-jackets,bk_ebo_001,0,0,0,1,9,1,1,0,0,0.03333333333333333,0.1111111111111111,1,0.321256038647343,0.3333333333333334,0.1111111111111111,0.1111111111111111,5,1,1,1,Replen,1,0,0,0.6484962406015038,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1513,1050206,516917,xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,0,2,1,0,25,2,2,2,1,0.06666666666666667,0.08,0,0.3133333333333334,0.1161417322834646,0.3333333333333333,0.08,59,1,1,1,Replen,1,1584,66,0.6513791261183045,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1514,1412766,676155,30,straight fit,jeans,bewakoof,male-jeans,bk_ebo_001,7,4,1,0,30,6,4,3,3,0.1333333333333333,0.1333333333333333,0,0.3,0.287037037037037,0.2727272727272727,0.1333333333333333,38,1,1,1,Replen,1,72,6,0.4064682222850741,1,2025-12-03,bk_ebo_001,0,NON EOSS,1.0
1515,1426553,683794,s,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,0,3,1,0,18,2,2,2,2,0.06666666666666667,0.1111111111111111,0,0.2964991863042837,0.2746858168761221,0.3333333333333333,0.1111111111111111,49,1,2,2,Replen,2,1128,47,0.6431224521918502,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1516,1426559,683794,xl,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_001,0,1,0,0,26,1,1,1,1,0.03333333333333333,0.03846153846153846,1,0.2964991863042837,0.1059245960502693,0.3333333333333333,0.03846153846153846,62,1,1,1,Replen,1,1128,47,0.6552772397301246,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1517,1391306,660978,2xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,1,0,0,1,20,2,1,1,0,0.03333333333333333,0.05,1,0.2954545454545454,0.07283464566929135,0.2727272727272727,0.05,34,1,1,1,Replen,1,1584,66,0.6633990077729347,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1518,1391300,660978,s,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,1,0,0,0,22,3,1,1,0,0.03333333333333333,0.04545454545454546,1,0.2954545454545454,0.3011811023622047,0.7142857142857143,0.04545454545454546,20,1,2,2,Replen,2,1584,66,0.6653273310330359,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1519,1442646,691862,m,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_001,0,3,1,0,17,2,2,2,2,0.06666666666666667,0.1176470588235294,0,0.2941176470588235,0.2913907284768212,0.5,0.1176470588235294,1,1,2,1,Replen,1,0,0,0.7212387821214158,1,2025-12-03,bk_ebo_001,0,NON EOSS,1.0
1520,1424981,682732,s,oversized fit,hoodies,bewakoof heavy duty,male-hoodies,bk_ebo_001,5,3,1,0,30,4,3,3,2,0.1,0.1,0,0.28,0.271523178807947,0.3,0.1,39,1,2,2,Replen,2,0,0,0.7604515552983842,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1521,1416795,677635,s,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_001,0,1,0,0,22,2,2,2,1,0.06666666666666667,0.09090909090909091,1,0.2797979797979798,0.2741935483870968,0.3333333333333333,0.09090909090909091,71,1,2,2,Replen,2,1128,47,0.6880065557084781,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1522,1416807,677635,xl,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_001,0,1,0,0,15,1,1,1,1,0.03333333333333333,0.06666666666666667,1,0.2797979797979798,0.1057347670250896,0.3333333333333333,0.06666666666666667,46,1,1,1,Replen,1,1128,47,0.6933762748649871,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1523,1416803,677635,l,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_001,0,1,0,0,15,1,1,1,1,0.03333333333333333,0.06666666666666667,1,0.2797979797979798,0.2096774193548387,0.4285714285714285,0.06666666666666667,37,1,2,2,Replen,2,1128,47,0.698745994021496,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1524,1416799,677635,m,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_001,0,2,1,0,18,1,1,1,1,0.03333333333333333,0.05555555555555555,0,0.2797979797979798,0.2526881720430108,0.25,0.05555555555555555,59,1,2,2,Replen,2,1128,47,0.7032207599852532,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1525,1298113,620015,34,regular fit,pants,bewakoof,female-cargo_pants/pants,bk_ebo_001,1,1,2,0,17,3,2,1,1,0.06666666666666667,0.1176470588235294,0,0.2676470588235294,0.1290322580645161,0.1176470588235294,0.1176470588235294,52,1,1,1,Replen,1,96,8,0.2411112081768149,1,2025-12-03,bk_ebo_001,0,NON EOSS,1.0
1526,1227084,591318,2xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,2,0,1,0,5,2,1,0,0,0.03333333333333333,0.2,0,0.2666666666666667,0.07283464566929135,0.2727272727272727,0.2,51,2,2,2,Replen,2,1584,66,0.727507894628579,2,2025-12-03,bk_ebo_001,0,NON EOSS,2.0
1527,1277845,609639,l,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,3,2,1,0,30,2,2,1,1,0.06666666666666667,0.06666666666666667,0,0.2603174603174603,0.2303149606299213,0.2857142857142857,0.06666666666666667,63,1,2,2,Replen,2,1584,66,0.758820191375935,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
1528,1277848,609639,xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,2,0,0,0,18,2,1,1,0,0.03333333333333333,0.05555555555555555,1,0.2603174603174603,0.1161417322834646,0.3333333333333333,0.05555555555555555,45,1,1,1,Replen,1,1584,66,0.7611770309160587,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1529,1428037,684281,m,oversized fit,shirts,bewakoof,male-shirts,bk_ebo_001,0,3,1,0,18,2,2,2,2,0.06666666666666667,0.1111111111111111,0,0.2567049808429119,0.2745098039215687,0.1428571428571428,0.1111111111111111,9,1,2,2,Replen,2,372,31,0.345055331781775,2,2025-12-03,bk_ebo_001,0,NON EOSS,2.0
1530,1428047,684281,l,oversized fit,shirts,bewakoof,male-shirts,bk_ebo_001,0,3,1,0,18,2,2,2,2,0.06666666666666667,0.1111111111111111,0,0.2567049808429119,0.2549019607843137,0.2,0.1111111111111111,1,1,2,1,Replen,1,372,31,0.3862771839822754,1,2025-12-03,bk_ebo_001,0,NON EOSS,1.0
1531,1427832,684245,s,oversized fit,shirts,bewakoof,male-shirts,bk_ebo_001,0,3,0,0,16,3,3,3,3,0.1,0.1875,1,0.2430555555555556,0.2745098039215687,0.3333333333333333,0.1875,51,2,3,3,Replen,3,372,31,0.4686320481845683,3,2025-12-03,bk_ebo_001,1,NON EOSS,3.0
1532,1016196,501231,xl,oversized fit,hoodies,bewakoof heavy duty,female-hoodies,bk_ebo_001,0,0,0,0,8,1,1,1,0,0.03333333333333333,0.125,1,0.2419230769230769,0.1509433962264151,0.125,0.125,31,1,1,1,Replen,1,0,0,0.6740288383330768,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1533,1016199,501231,2xl,oversized fit,hoodies,bewakoof heavy duty,female-hoodies,bk_ebo_001,0,1,0,0,13,1,1,1,1,0.03333333333333333,0.07692307692307693,1,0.2419230769230769,0.05031446540880503,0.125,0.07692307692307693,19,1,1,1,Replen,1,0,0,0.7027170987606214,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1534,1317919,627904,xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,1,1,0,0,27,2,2,2,1,0.06666666666666667,0.07407407407407407,1,0.2407407407407407,0.1161417322834646,0.3333333333333333,0.07407407407407407,101,1,1,1,Replen,1,1584,66,0.7775009504927717,1,2025-12-03,bk_ebo_001,1,NON EOSS,1.0
1535,1317918,627904,l,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_001,3,1,1,0,30,2,2,2,0,0.06666666666666667,0.06666666666666667,0,0.2407407407407407,0.2303149606299213,0.2857142857142857,0.06666666666666667,131,1,2,2,Replen,2,1584,66,0.7831573653890682,2,2025-12-03,bk_ebo_001,1,NON EOSS,2.0
